Campaign,Type,Product,Channel,Advertiser,Industry,Agency,SFDC OID,Rep_ID,CPA/CPM,Start Date,End Date,CPM Price,Contracted Impressions,Booked Impressions,Delivered Impressions,Contracted Deal,Revised Deal,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01
Tivo_CPA_Jan2013,Perf LAL,Perf LAL,Inside,Tivo,Consumer Electronics,R2C Group,14750,,CPA,2013-01-01,2013-01-31,0.0,,,,19920.0,19920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19920.0,0,0,0,0,0,0,0,0,0,0,0
Total Gym Confirmation,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPM,2011-02-14,2011-03-14,3.5,2857143,,,10000.0,10000.0,0,0,0,0,0,5172.41379310345,4827.58620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym Confirmation - May Renewal,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPM,2011-05-03,2011-05-31,3.0,5333333,,,16000.0,16000.0,0,0,0,0,0,0,0,0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym Confirmation - Renewal,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPM,2011-03-15,2011-04-04,3.5,4285714,,,15000.0,14989.5,0,0,0,0,0,0,12134.3571428571,2855.14285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - April 2011,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPM,2011-04-05,2011-05-02,3.5,4571429,,,16000.0,16000.0,0,0,0,0,0,0,0,14857.1428571429,1142.85714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA  Nov - Dec2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,13513,,CPA,2012-11-01,2012-12-31,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA  October 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,12752,,CPA,2012-10-01,2012-10-31,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA  September 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-09-01,2012-09-30,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal April 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-04-01,2012-04-30,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal July 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-07-01,2012-08-31,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal June 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-06-01,2012-06-30,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal March 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-03-01,2012-03-31,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal May 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-05-01,2012-05-31,90.0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal: Feb 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-02-01,2012-02-29,90.0,0,,,0.0,19350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal: Jan 2012,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2012-01-01,2012-01-31,90.0,0,,,0.0,13410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal: October 2011,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2011-10-03,2011-10-24,110.0,86,,,16000.0,9460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal: Q3 2011,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2011-07-27,2011-08-25,110.0,145,,,16000.0,16000.0,0,0,0,0,0,0,0,0,0,0,2666.66666666667,13333.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Renewal: September 2011,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2011-08-26,2011-09-24,110.0,145,,,16000.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,3200.0,12800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Gym/American Telecast - CPA Test Q2/Q3,Perf LAL,Perf LAL,Inside,American Telecast,CPG,Direct,,,CPA,2011-06-20,2011-07-19,110.0,245,,,16000.0,4070.0,0,0,0,0,0,0,0,0,0,1492.33333333333,2577.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Jobs: eBusiness Lookalike Jan 2013,Perf LAL,Perf LAL,Direct UK,Total Jobs eBusiness,FS: Other,Agenda 21 Digital,0,,CPA,2013-01-03,2013-01-31,63.75,149,,,9498.75,9498.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14775.7805625,0,0,0,0,0,0,0,0,0,0,0
Totally Money - CPM Calibration Oct-Nov 2011,Perf LAL,Perf LAL,Direct UK,Totally Money,Finance,Media Ingenuity ,0,,CPM,2011-10-26,2011-11-23,1.45,3448275,,,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.18965517241,6168.56034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Totem: Sellers Lookalike April-June 2012,Perf LAL,Perf LAL,Inside,Totem,FS: Other,Direct,,,CPA,2012-04-20,2012-06-30,15.0,932,,,9990.0,13980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135.83333333333,6019.16666666667,5825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Totem: Sellers Lookalike Sept - Oct 2012,Perf LAL,Perf LAL,Inside,Totem,FS: Other,Direct,11812,,CPA,2012-09-27,2012-10-31,11.0,909,,,9990.0,9990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.71428571429,8848.28571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towson University : MBA Nov 2011,Perf LAL,Perf LAL,Inside,Towson University,Education,MGH,,,CPM,2011-11-01,2011-11-30,8.0,1250000,,,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towson University : MBA Oct 2011,Perf LAL,Perf LAL,Inside,Towson University,Education,MGH,,,CPM,2011-10-01,2011-10-31,8.0,1250000,,,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towson University: Graduate School,Perf LAL,Perf LAL,Inside,Towson University,Education,MGH,,,CPM,2011-10-01,2012-03-31,8.0,2500000,,,20000.0,24500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387.9781420765,3278.68852459016,3387.9781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - Camry Effect 2011,Perf LAL,Perf LAL,Direct,Toyota Motor Corp.,Automotive,Saatchi & Saatchi,,,CPM,2011-10-01,2011-11-30,3.0,33333333,,,100000.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,50819.6721311475,49180.3278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - Central Atlantic Toyota Q2 2011,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Pivnet,,,CPM,2011-04-01,2011-06-30,6.0,11666667,,,75000.0,70000.0,0,0,0,0,0,0,0,23076.9230769231,23846.1538461538,23076.9230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - Central Atlantic Toyota Q3 2011,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Pivnet,,,CPM,2011-07-01,2011-09-30,6.0,11250000,,,67500.0,72744.57,0,0,0,0,0,0,0,0,0,0,24511.7572826087,24511.7572826087,23721.0554347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - Central Atlantic Toyota Q4 2011,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Pivnet,,,CPM,2011-10-01,2011-12-31,6.0,12500000,,,75000.0,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25271.7391304348,24456.5217391304,25271.7391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - SCTDA 2011 Interactive Estimates *CANCELLED*,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Davis Elen Advertising,,,CPM,2011-04-01,2011-12-31,6.0,23721333,,,154120.01,39277.53,0,0,0,0,0,0,0,4284.82145454546,4427.64883636364,4284.82145454546,4427.64883636364,4427.64883636364,4284.82145454546,4427.64883636364,4284.82145454546,4427.64883636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - SCTDA Q4 **CANCELLED**,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Davis Elen Advertising,,,CPM,2011-10-01,2011-12-31,6.0,6256673,,,173809.06,56893.06,0,0,0,0,0,0,0,0,0,0,0,0,0,58566.0963043478,56676.8673913043,58566.0963043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota - SCTDA September 2011,Perf LAL,Perf LAL,Inside,Toyota Motor Corp.,Automotive,Davis Elen Advertising,,,CPM,2011-09-09,2011-09-30,6.0,2500000,,,15000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TracFone Cellular: Converters CPA - June - August 2012,Perf LAL,Perf LAL,Inside,TracFone Cellular,Telecom,Intermundo Media LLC,,,CPA,2012-06-10,2012-09-30,14.0,1785,,,24990.0,24990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644.1592920354,6855.66371681416,6855.66371681416,6634.51327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracfone Cellular: Converters CPA - Oct-Dec 2012,Perf LAL,Perf LAL,Inside,TracFone Cellular,,Intermundo Media LLC,12561,,CPA,2012-10-01,2012-12-31,14.0,9999,,,139986.0,139986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57099.5526315789,55257.6315789474,27628.8157894737,0,0,0,0,0,0,0,0,0,0,0,0
TracFone Cellular: Net10 Converters CPA - June - August 2012,Perf LAL,Perf LAL,Inside,TracFone Cellular,TracFone Cellular,TracFone Cellular,,,CPA,2012-06-21,2012-09-30,14.0,1428,,,19992.0,19992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135.06796116505,6017.00970873786,6017.00970873786,5822.91262135922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TracFone Cellular: Straight Talk CPA - June - August  2012,Perf LAL,Perf LAL,Inside,TracFone Cellular,Telecom,Intermundo Media LLC,,,CPA,2012-06-11,2012-09-30,14.0,2500,,,24990.0,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644.1592920354,6855.66371681416,6855.66371681416,16644.5132743363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TradeMonster: Dec 2011-Feb 2012,Perf LAL,Perf LAL,Inside,TradeMonster,Finance,Direct,,,CPM,2011-12-05,2012-02-29,4.0,6250000,,,25000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7758.62068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaero Ticket Buyers Campaign: July 2012,Perf LAL,Perf LAL,Inside,Transaero,Travel,Global Advertising Strategies,,,CPA,2012-07-04,2012-07-14,25.0,108,,,2700.0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaero Ticket Buyers Campaign: June 2012,Perf LAL,Perf LAL,Inside,Transaero,Travel,Global Advertising Strategies,,,CPA,2012-06-01,2012-06-30,25.0,200,,,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Micr - CPA Nov - Jan 2013,Perf LAL,Perf LAL,Inside,Trend Micro,Software,Direct,12895,,CPA,2012-11-19,2013-01-31,5.06,3952,,,19997.12,19997.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242.77621621622,8377.17189189189,0,0,0,0,0,0,0,0,0,0,0,0
Trend Micro - CPA Campaign Feb-March 2012 Test,Perf LAL,Perf LAL,Inside,Trend Micro,Software,Direct,,,CPA,2012-02-09,2012-03-09,16.5,1515,,,24997.5,24997.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17498.25,7499.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Micro - CPA Campaign: May-Sept 2012,Perf LAL,Perf LAL,Inside,Trend Micro,Software,Direct,,,CPA,2012-05-18,2012-09-30,5.18,9651,,,19999.98,49992.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146.25382352941,11027.6867647059,11395.2763235294,11395.2763235294,11027.6867647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Micro - CPA Dec-Jan 2012,Perf LAL,Perf LAL,Inside,Trend Micro,Software,Direct,,,CPA,2011-12-29,2012-01-31,20.0,1250,,,25000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trimsole - September 2011 *Paused on 9/27*,Perf LAL,Perf LAL,Direct UK,Trimsole,Retail,The Insert House,0,,CPM,2011-09-10,2011-10-07,1.57,5405405,,,8500.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,9916.63125,3305.54375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trimsole Aug-Sept 2011,Perf LAL,Perf LAL,Direct UK,Trimsole,Retail,The Insert House,0,,CPM,2011-08-15,2011-09-12,1.57,1621622,,,2550.0,2550.00142,0,0,0,0,0,0,0,0,0,0,0,2325.28034658541,1641.37436229559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TrimSole Converters: July-Dec 2012,Perf LAL,Perf LAL,Direct UK,Trimsole,Retail,The Insert House,0,,CPA,2012-07-13,2012-12-31,5.1,2832,,,8496.6,14443.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.52481716216,5536.80364905405,5358.19707972973,2092.899192,2025.38301036585,4060.3053362561,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: August RIFT Summer Sale & Free Trial,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPM,2011-08-01,2011-08-31,3.0,3000000,,,9000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: End of Nations CPA August - September  2012 ,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-08-04,2012-09-30,3.0,5834,,,12501.0,3020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.0,1502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: End of Nations EON CPA Oct 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,11669,,CPA,2012-10-01,2012-10-31,3.0,2000,,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT April-June 2012 CPA,Perf LAL,Perf LAL,Direct UK,Trion Worlds,Entertainment,MJ Media,0,,CPA,2012-04-30,2012-06-03,6.6385,1280,,,8497.28,8497.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.655540114286,11707.3217435429,1132.96662034286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT April 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-04-01,2012-04-30,4.0,964,,,9000.0,3856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT February 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-02-03,2012-02-29,4.0,1500,,,6000.0,2592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT July-Aug 2012 CPA,Perf LAL,Perf LAL,Direct UK,Trion Worlds,Entertainment,MJ Media,0,,CPA,2012-07-23,2012-08-31,6.54,709,,,4634.38,4634.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.027207025,5586.982601975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT July Summer Sale & Free Trial Campaign,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPM,2011-06-29,2011-07-31,3.0,8333260,,,25000.0,25000.0,0,0,0,0,0,0,0,0,0,1515.15151515152,23484.8484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT Jun & Jul 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-06-01,2012-07-31,4.0,2500,,,7000.0,10112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918.03278688525,5193.96721311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT June 2012 CPA,Perf LAL,Perf LAL,Direct UK,Trion Worlds,Entertainment,MJ Media,0,,CPA,2012-06-11,2012-06-30,6.537,943,,,6163.92,6163.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9588.285756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT June Free Trial ,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPM,2011-06-10,2011-06-30,3.0,3333333,,,10000.0,10000.0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT March 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-03-01,2012-03-31,4.0,1042,,,6000.0,4168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT May 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-05-01,2012-05-31,4.0,1750,,,7000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT October 2011,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2011-10-01,2011-10-31,26.0,173,,,1500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFT September Campaign,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2011-09-16,2011-09-30,15.0,400,,,6000.0,945.0,0,0,0,0,0,0,0,0,0,0,0,0,945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trion Worlds: RIFTAugust 2012,Perf LAL,Perf LAL,Inside,Trion Worlds,Entertainment,Ignited,,,CPA,2012-08-04,2012-08-31,4.0,1125,,,6100.0,3400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trunk Club: Subscribers Q3 2012,Perf LAL,Perf LAL,Inside,Trunk Club,Retail,Direct,,,CPA,2012-08-01,2012-09-23,25.0,800,,,20000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11481.4814814815,8518.51851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuneUp Media: Purchasers CPA June 2012,Perf LAL,Perf LAL,Inside,TuneUp Media,Entertainment,Direct,,,CPA,2012-06-07,2012-08-15,12.0,416,,,4992.0,4992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711.54285714286,2210.74285714286,1069.71428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbine - Dungeons and Dragons,Perf LAL,Perf LAL,Inside,Turbine,Entertainment,Mediacom US,,,CPM,2011-03-01,2011-03-31,3.0,2750000,,,8250.0,8250.0,0,0,0,0,0,0,8250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbine - Lord of the Rings,Perf LAL,Perf LAL,Inside,Turbine,Entertainment,Mediacom US,,,CPM,2011-03-01,2011-03-31,3.0,4583666,,,13751.0,13751.0,0,0,0,0,0,0,13751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbine_LOTR_CPA_Dec2012,Perf LAL,Perf LAL,Inside,Turbine,Entertainment,Liquid Advertising,14266,,CPA,2012-12-11,2012-12-31,2.5,2000,,,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
Twilio: Free Trial Signup CPA - Q3 2012,Perf LAL,Perf LAL,Inside,Twilio,Software,Direct,,,CPA,2012-07-01,2012-09-30,15.0,1000,,,15000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945.05494505495,5109.89010989011,4945.05494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twilio: New Customer Acquisition CPA: Q2 *Delayed to 5/1*,Perf LAL,Perf LAL,Inside,Twilio,Software,Direct,,,CPA,2012-05-01,2012-06-30,15.0,1000,,,15000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7622.95081967213,7377.04918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twilio: Trial Signup CPA - Nov - Dec 2012,Perf LAL,Perf LAL,Inside,Twilio,Software,Direct,13533,,CPA,2012-11-01,2012-12-31,20.0,750,,,15000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7377.04918032787,7622.95081967213,0,0,0,0,0,0,0,0,0,0,0,0
Twinings Tea Converters: Oct 2012-March 2013,Perf LAL,Perf LAL,Direct UK,Twinings Tea,Retail,The Digital House,0,,CPA,2012-10-30,2013-03-31,3.4,1250,,,4250.0,4250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322.2175,1366.29141666667,1322.2175,1234.06966666667,1366.29141666667,0,0,0,0,0,0,0,0,0
